,net_assets,ytd_return,fund_yield,net_annual_expense_ratio_fund,net_annual_expense_ratio_category,portfolio_stocks,portfolio_bonds,price_earnings,price_book,price_sales,price_cashflow,basic_materials,consumer_cyclical,financial_services,real_estate,consumer_defensive,healthcare,utilities,communication_services,energy,industrials,technology,rating_us_government,rating_aaa,rating_aa,rating_a,rating_bbb,rating_bb,rating_b,rating_below_b,rating_others,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_2018,fund_return_2017,fund_return_2016,fund_return_2015,fund_return_2014,fund_return_2013,fund_return_2012,fund_return_2011,fund_return_2010,fund_alpha_3years,category_alpha_3years,fund_alpha_5years,category_alpha_5years,fund_alpha_10years,category_alpha_10years,fund_beta_3years,category_beta_3years,fund_beta_5years,category_beta_5years,fund_beta_10years,category_beta_10years,fund_mean_annual_return_3years,category_mean_annual_return_3years,fund_mean_annual_return_5years,category_mean_annual_return_5years,fund_mean_annual_return_10years,category_mean_annual_return_10years,fund_r_squared_3years,category_r_squared_3years,fund_r_squared_5years,category_r_squared_5years,fund_r_squared_10years,category_r_squared_10years,fund_standard_deviation_3years,category_standard_deviation_3years,fund_standard_deviation_5years,category_standard_deviation_5years,fund_standard_deviation_10years,category_standard_deviation_10years,fund_sharpe_ratio_3years,category_sharpe_ratio_3years,fund_sharpe_ratio_5years,category_sharpe_ratio_5years,fund_sharpe_ratio_10years,category_sharpe_ratio_10years,category_treynor_ratio_3years,fund_treynor_ratio_5years,fund_treynor_ratio_10years,category_treynor_ratio_10years
fund_alpha_3years,0.017538269194041868,0.043305593293159104,0.03585007260849161,-0.09087607973986497,-0.11425623803681069,0.012605589968976993,0.06724374712499721,0.04599186670119664,0.08771084315170519,0.08634186427324014,0.07757064124949069,0.10752034816240498,-0.051901858522651105,0.03573262711005677,-0.015605724140681954,-0.006185704367569381,-0.022093931012078308,0.06338595426846545,0.003602269166806779,-0.18951864247980393,-0.004155684068482122,0.14621466987866383,,0.003766153482037627,0.011375646823412843,0.0324840694925436,0.04356293538639209,0.074646808578999,0.06692634336860631,0.05496413467704547,0.022030334093313186,0.03501581417691885,0.11922838109628267,0.0526367119934918,0.09324921657255235,0.03185371636240081,0.08781477307040564,0.25837119316733503,0.1304527761851183,0.3969342437262737,0.08969970412716902,0.3561312295827004,0.036148701187862946,0.06628137812119944,0.019780204248211676,0.2826674515867507,0.23511804233137723,0.27808093746860624,0.07917241167548109,0.09625301210399878,-0.12740587036048265,0.04766895126095087,-0.08083591326583432,-0.040832599071817334,1.0,0.41887276716334526,0.6248463411614845,0.22796056040317145,0.2660688683351393,0.15211181524897952,-0.0911480664471845,-0.01148722387560693,-0.04338212867048525,-0.0006552540287387762,-0.02527344893790186,-0.014280251718058625,0.4136220441202161,0.146913156077157,0.3937496531685098,0.013866734965253664,0.053238827383668884,-0.027513029394454425,-0.05383840002366908,-0.08388592411018969,-0.05131120494588845,-0.0730837389794284,-0.017493757370563977,-0.08625037827549124,-0.14525640724161384,0.026940829999414648,-0.16766705537130824,0.050710375654715555,-0.06075435806344317,0.09893280377881265,0.3257345292245367,0.10633822798597582,0.23357460770538288,0.018551567134341754,0.06023362530542021,-0.035535618361247835,0.09750827249685877,0.16199530746944443,0.05115181754232101,-0.0231033611436599
category_alpha_3years,-0.01080519193549845,0.019406427150908883,-0.061208297014564914,-0.054176023382679024,-0.032533084409401655,0.08627801581674507,-0.03071526833020662,0.19345083489759746,0.19941700505910742,0.332534461105036,0.2458145617457036,-0.12328604149760371,-0.013400102087389065,0.04061045119790422,0.17127825019201112,0.08919705917784891,0.23209571034514911,0.0911484057952563,0.06565776677018388,-0.5166705480388556,1.7141645217219822e-05,0.26091460351640283,,-0.07563133976453192,-0.02735846668376922,-0.02527906426730179,-0.010934412106592656,0.035542028110090246,0.029151768009109926,0.015182825512552841,-0.02323255782065827,0.04455261694068054,-0.10624512772021251,0.12969203686131925,0.19819719210632933,0.05160327247411744,0.09331534208069042,0.1505318954228612,0.13249460689220088,0.18330398658249047,0.5097954785870742,0.3637403558873571,0.30612191929992977,0.12037286531872961,0.2330169955524672,0.19389592412684684,0.35484673966424124,-0.3060496618524848,0.5162761384848621,0.4768265357581599,-0.0024425748002360518,0.24236395569543362,-0.0544023932934975,-0.07692428501664261,0.41887276716334526,1.0,0.6248312245400147,0.8004046082167048,0.49022817942972097,0.5062810523173707,-0.10353380478868986,-0.19752078127542078,-0.14911704201296055,-0.16864324790127752,-0.05842370964583879,0.047995247287879655,0.15834077130571772,0.5233807998877031,0.34440593301752787,0.32631863373726133,0.09542019451138838,0.2626091130256784,-0.08446926182825802,-0.1683290258138456,-0.09422181197647299,-0.14680504579295878,-0.04865425778745226,-0.1874526201635664,-0.03388991980024125,-0.05204601665276423,-0.07764627386770474,0.004577795690549821,-0.04719331843443866,-0.07613283994395022,0.13711491509710805,0.3544343539645479,0.23476406540870026,0.2699404203489927,0.09737666325597516,0.20869261750098692,0.22647850590991525,0.0962496264348361,0.18360327010698524,0.3792182976114171
fund_alpha_5years,0.018106782849188124,0.012872921670116493,-0.0013732954022027733,-0.1264035553321602,-0.14640416162649403,0.02515788683746714,0.04907076512157824,0.06666425006146419,0.1309927915573355,0.13767077227933225,0.1304842722807792,-0.05632489502197543,0.04529365773902394,0.026969503654639775,0.06129725046938377,0.06308647552569321,0.0741981737295276,0.06311168051763903,0.021722307538117474,-0.36905926086319624,0.03551241065870444,0.13783542652464212,,0.011161571522348653,0.01770429718375808,0.02790042747607737,0.03360594465906234,0.04115177725166655,0.03461149303116279,0.026145159485279165,0.011024081909876202,-0.006164336821948971,-0.003077652602172684,0.1364348528638898,0.10435876047444653,-0.006871092172153838,0.08741295088413335,0.31088545207704,0.08213136131392496,0.25826568242720244,0.2081965753580951,0.5157157955646304,0.15009902367743166,0.07983402958678228,0.10117492773507158,0.32207450457270387,0.1867308587187554,-0.012056991397212965,0.4923919869232849,0.3823125736141875,-0.07728335746779301,0.09029219780293103,0.14534392481946917,-0.1163898427203397,0.6248463411614845,0.6248312245400147,1.0,0.5034485712107988,0.4763377042847616,0.2587798169406686,-0.09010765574929357,-0.031155156834248892,-0.10646607812635385,-0.015010462303751282,-0.0874751693543198,-0.04538252413463573,0.19468117069984228,0.3210227185883306,0.4971637408301455,0.19922760099893014,0.05330455561566482,0.07290575689705298,0.012515204319144886,-0.012222239226503813,-0.02593104128123465,-0.007610590397675486,0.0010739681656914174,-0.056902984941673306,-0.274028954867407,-0.12560795809988545,-0.32110519828970085,-0.08838972736445648,-0.07332419637189548,-0.09288521184651889,0.20761073620282047,0.2340727702971991,0.32372866671031375,0.18294795808671976,0.10076184140129957,0.09314685510949257,0.1601932740400632,0.19245965252281458,0.1420792753624468,0.16390143228302465
category_alpha_5years,-0.0016992533870688088,0.11535794941973719,0.03004830883363139,-0.09092214323270206,-0.17994751365623526,0.07279063373096023,0.009723751264823763,0.1653355126707547,0.22805406930038974,0.303168042895755,0.2510305421655872,-0.4419105371892561,0.07540941956685751,0.11239539326013508,0.15162105960748656,0.11552891357330587,0.34820521769895096,0.0697797107130719,0.048050215564663046,-0.41856614078591053,0.06501983140256579,0.1578883808150362,,-0.05903094691136564,-0.017383621338243123,-0.0034113808325028604,0.010272029966156216,0.09192471510872051,0.07900542664671478,0.04299818262345241,-0.004018662367893915,0.09883961807265786,-0.5030969829439353,0.03741565420248887,0.1556552346749407,0.09660731408180666,0.19428128935895955,0.26719876629285316,-0.2278479801989591,0.17159097610222082,0.5318659337697205,0.3837393008320957,0.5438922912929383,0.19166102156900255,0.3015165694774773,0.2577768234371945,0.2138385134571553,-0.45533421251119005,0.6291598812125857,0.5120054906962671,0.38690174622552265,0.3728328334959081,0.2022865152511304,-0.1095577571789062,0.22796056040317145,0.8004046082167048,0.5034485712107988,1.0,0.5018719139156318,0.3796816845910931,-0.05378089894298018,-0.25325740595830654,-0.15115350846702338,-0.22687744876465726,-0.04909826065823816,0.09901466361782826,0.11766173814192742,0.4913852224457794,0.3220604828013313,0.524941952069113,0.15902329077496496,0.25699219919689253,0.0056024378799357875,-0.06272883929186931,-0.04028444812511404,-0.05865237814716249,-0.0014447599538264478,0.00476032894910822,-0.17589591901336724,-0.3150640564105991,-0.21896809636849876,-0.28419300261793573,-0.04599050538144458,-0.2928648518195063,0.1632518702088274,0.4100414728045124,0.2599486292219681,0.4793098941242731,0.15946318397466944,0.26148663211408923,0.25729979771948375,0.12498595025627095,0.24871760873914373,0.4747847701419619
fund_alpha_10years,0.02515026360239282,-0.020704535632007054,0.0318685345615523,-0.07449389109003304,-0.10153612546832147,0.05993097672542312,0.0026044939561525393,0.09472495202126055,0.15159775988568985,0.16807926814549354,0.1587522676830632,-0.08869289326438483,0.0783487190203124,-0.007596210922119549,0.07231511399753392,0.09418765067555217,0.13743224590782985,0.029871203699127033,0.02974878759731831,-0.23023049863724807,0.02176627842033716,0.06708948636368021,,-0.016636640175355523,-0.005607336019339634,0.0035192010168446333,0.013198483794034316,0.03187343480975676,0.026396684078435054,0.016616496996969096,0.004514842969609033,-0.013210412864575657,-0.0003484993401396643,0.03785978398714735,0.022282586737007896,-0.011262305929803013,0.05069334963892742,0.23015081527976305,0.08396628810215938,0.11558117573421757,0.22204825174025475,0.28206061374500657,0.20441036659163556,0.2418051684397972,0.17604277861868986,0.22522374261414926,0.05868989539574553,-0.05375818230832032,0.3010054403792835,0.30284402076772204,-0.029329533817743014,0.10495444028382195,0.2758168386195411,0.11522917135275113,0.2660688683351393,0.49022817942972097,0.4763377042847616,0.5018719139156318,1.0,0.3611451800793301,0.024213416468120683,-0.06209865280030126,0.022969326982863743,-0.04734353006008287,-0.30094315101954283,-0.05033646067180797,0.0841995746911074,0.3052923569301861,0.25278535579545974,0.25232142770963856,0.1847354072065109,0.21047228865659426,-0.013113981554312197,-0.09894685923265303,-0.02727654017709844,-0.10279703895039378,-0.054191576558501826,-0.12658601708312683,-0.11816448501329377,-0.09811252645864303,-0.1273654788370219,-0.08827884249585195,-0.19718052954709564,-0.11065192625852731,0.16316840704835417,0.19211508435144561,0.28264281844896516,0.20685975068124246,0.2564532164222858,0.17741054551616073,0.16013215443759962,0.07614379904481755,0.29436795251098247,0.31975228111637705
category_alpha_10years,-0.021931768821701263,-0.06732538999491347,-0.18366025558036855,0.022571944824971494,0.13831391754968536,0.18381342056452743,-0.19166663832245728,0.24133719085112793,0.309752453330649,0.25914892938824075,0.29583197421335083,-0.02774938569070615,0.04631955867963178,-0.26340400628275995,0.031002263930388664,0.09790935693289464,0.36952775064416254,0.02945621428392722,-0.014771241324996829,-0.13323658218867016,0.02051719663288613,0.23153810150673343,,-0.12009373249339912,-0.08819462038975222,-0.10406232862088406,-0.10620275005700595,-0.03390500758790136,-0.0195885197318695,-0.02747301158309086,-0.014175220007132318,0.05934078875400146,0.0287980715898951,0.038903741794338025,-0.06726641448311853,0.0700221262458431,0.14033279702098508,0.12599778473812331,0.19761892225814798,0.14201827492326533,0.39409951412427846,0.2874807013331094,0.23604932325962238,0.15084374538933246,0.6529072682688221,0.17328122223875392,0.36412740806739335,-0.2520833849296134,0.3079060634597194,0.38272067575819785,0.015793332930069744,0.21699712638089955,0.023986422808170125,0.3082117678686564,0.15211181524897952,0.5062810523173707,0.2587798169406686,0.3796816845910931,0.3611451800793301,1.0,-0.06233379970875677,0.08719482602460446,-0.06637303194406641,0.1026146335463145,-0.02573078732113739,-0.24625491459606894,0.12079634734495273,0.42858250647180385,0.2894198741480985,0.2609926101839425,0.13343060279460156,0.7083170037551826,-0.17641466019557123,-0.4935374931318106,-0.13280061107063232,-0.4797066528324596,-0.08030259510039257,-0.40978353919753396,0.05651185532951907,0.024669563076952523,0.03094161811647655,0.05021684492923538,-0.011765974483442989,-0.03027172220681641,0.06118955312547764,0.19445348292828227,0.1870401631949582,0.1147088634388633,0.11027855498837547,0.433587610477911,0.3066427693051545,0.17544202929493324,0.21149374478347305,0.7521452888611321
fund_beta_3years,0.008119539092477042,0.20685887971180442,0.1465709174234989,-0.03609289177860372,-0.03217442193489768,0.08110302314057094,-0.008443087021603402,0.07138296440818111,0.0676737548622196,0.05893589629250698,0.06533543902542971,0.016008257317595264,0.03220214401855433,0.03772250272601265,0.013521849926137166,0.004004606409315793,0.04149354241125682,-0.0032151551650159544,0.013472562751387173,0.045265054924964195,0.03476701736903802,0.03679286739622508,,0.03226158823283155,0.005870139388926455,0.002812410808421716,0.00043771233477445993,-0.01759378052395728,-0.02134641974623785,-0.005516490678083367,-0.0021311937928026716,0.19784668393705837,-0.0004802856557680226,0.112989711747987,-0.021207253417645205,0.20317844052762812,0.009464696505043163,0.07262605491073335,-0.008117726351310924,0.21684674218747638,0.002850714846828782,0.16390529871346793,0.018576701503169403,0.1547301004895116,0.015914270136262478,-0.16773104565942562,0.15876656940134154,0.15144904977563298,0.008236631426478364,0.15456379380587937,0.17413297881489548,0.22826274486344592,0.1713084385549368,0.2640538238674516,-0.0911480664471845,-0.10353380478868986,-0.09010765574929357,-0.05378089894298018,0.024213416468120683,-0.06233379970875677,1.0,0.03776825682178166,0.9574313594698645,-0.004981302520016598,-0.06478522063806692,0.1175978640626534,0.21665472753878434,0.02431282091616634,0.1789237355663017,0.09800374804811005,0.1687356118607902,0.02011130842026009,0.11046291477823597,0.15182733383592287,0.08220736350129909,0.12596780574465738,0.06217666070615062,0.019195796707206655,0.05079529212547112,0.18782884024558383,0.058765581244829654,0.16341671304461983,0.04530560049345107,0.08671383103746569,0.17660374254367944,-0.04024075397490444,0.16151093381220505,0.006672696906351703,0.13160467733576603,-0.01438737728305868,-0.035617693259308296,-0.012140983102876538,0.017212390035085276,-0.03478745526130838
category_beta_3years,-0.01159923710508169,-0.0844149904201176,-0.11305022579685334,0.18047995090824415,0.10959211364578358,-0.10547284157609324,-0.0605658211315259,-0.12217045854777885,-0.0954550275332831,-0.09956671088830424,-0.10589603366001074,-0.009256349963534265,-0.05403774547576458,-0.056139388474344964,-0.052354101574577136,-0.052785550338562685,-0.04478089661205904,-0.05214474778880399,-0.05411260283766726,0.0037913246876233576,-0.049059069893492714,-0.041394574623169346,,0.022227842070343402,-0.030911170121214193,-0.04591420121216554,-0.036898773884790244,-0.05527896383431974,-0.054412576403074384,-0.028346631352493126,-0.012331849593856904,-0.0894922177118672,-0.0323249694227205,0.001136111214331936,0.008134117282356598,-0.08598038332042944,-0.02142819651220143,-0.002176633241118412,-0.04612683795455517,-0.059485437334647326,-0.08892895974992197,-0.04223170161269624,-0.10232275994391202,-0.04117843704571864,-0.05119361225805424,0.05547483627871994,-0.011871459637866167,0.015473255810708469,-0.049861380682149486,-0.019704215074855296,-0.050340487897199325,-0.06456917825271626,0.03693958719706151,-0.13349887451963555,-0.01148722387560693,-0.19752078127542078,-0.031155156834248892,-0.25325740595830654,-0.06209865280030126,0.08719482602460446,0.03776825682178166,1.0,0.10075732580935647,0.9962136728112038,0.10308574351634106,-0.932027217875989,-0.05995701263950117,-0.09494023085514125,-0.04269262253341627,-0.11836940273073011,-0.0399399901492642,-0.17139533384813385,-0.08057425772486702,-0.13305466761490625,-0.0528254355984889,-0.15413141441906789,-0.028791011235117007,-0.39327996185687786,-0.0444523732799207,-0.02744614458944634,-0.021037193804249666,-0.0424391171813997,-0.012639829066548857,-0.15319735558457198,-0.08478262696873409,-0.1766223195331224,-0.057874303043236056,-0.18685618493453093,-0.04059793395394332,-0.1648914670137984,-0.02035855758554799,-0.023490849301792856,-0.05243835774268765,-0.15043249462364472
fund_beta_5years,0.009833225326528047,0.156965930058781,0.1258945849065197,-0.03555243576657389,-0.01768179554974644,0.059681012566869016,-0.010631333939574645,0.03912632849239879,0.037369606891129246,0.032210177293134815,0.031345125478668114,0.02542005332053728,0.012409398929050986,0.02400950828822474,0.007186389876172017,-0.003630814602991372,0.005610953977885677,-0.006336502875361196,0.0068202516530041215,0.04319806007298488,0.017392894059336868,0.0211489573650925,,0.04949926121474358,0.00033620086252257646,-0.009094975594948125,-0.012652404459079378,-0.01977358175996573,-0.02155660764468564,-0.004920181705628044,-0.006813858020765563,0.14336196089042555,0.004718764814002491,0.09586578724912997,-0.022901701633342774,0.1478833062641672,-0.014031167618841918,0.061239377631092135,-0.012949577078261443,0.16949756179160083,-0.01498444327679577,0.16446072838077017,-0.011143439504320968,0.16629776705893007,-0.0019411830138515438,-0.12182656556869996,0.1158275290312096,0.1438912275316727,-0.017677425156782934,0.14704518580522488,0.15496706579079725,0.22452577742126378,0.15656751226816243,0.2510787636616554,-0.04338212867048525,-0.14911704201296055,-0.10646607812635385,-0.15115350846702338,0.022969326982863743,-0.06637303194406641,0.9574313594698645,0.10075732580935647,1.0,0.06295345879728659,-0.08245027631990291,0.06082452780154523,0.174207203830611,-0.024114912457595894,0.18977852466412193,0.004818287437499231,0.18216832166012928,0.003507780516307793,0.07351074862022887,0.07117796343186841,0.12528156193492465,0.04368734584171633,0.08720383537499482,-0.06589279444109312,0.06359618765326581,0.19997542934985973,0.11076327963144982,0.17892050077473093,0.06992321881276765,0.10148097296186963,0.13715732383893897,-0.053195581486599454,0.1718769068123509,-0.056509197682844646,0.14765473375912277,-0.008833593479104573,-0.04087666532082834,-0.009739745477575805,0.03154265821701141,-0.06402282265934012
category_beta_5years,-0.01290081575094436,-0.12403432654492647,-0.10368394819480811,0.17738010354560246,0.11338070555074171,-0.14522829927298683,-0.030857702041421235,-0.1484806137306106,-0.12143943535613531,-0.11126398827884364,-0.1301172311821802,-0.026360848168167465,-0.06954639729794727,-0.06256740244329786,-0.04651002847413381,-0.06155934258412299,-0.05625775051570517,-0.051578959506990964,-0.06431781427493576,-0.022230159019440945,-0.06433479621782422,-0.06043320780232654,,0.016211104712196868,-0.024348004893952384,-0.03162513109267253,-0.020908668100218786,-0.03327090617670498,-0.035050736646209446,-0.015363152323913921,-0.00963117409180779,-0.13262366514776308,-0.045446838837190695,-0.013748686952448658,0.021688327919096032,-0.1276852560481521,-0.024759554250189497,0.001130259224166745,-0.0478348617786708,-0.07798232362728251,-0.0792299957258434,-0.042077379504294576,-0.10865550630605639,-0.04819751802882584,-0.059621358608589484,0.09650006816273081,-0.04720181750564175,-0.010967899390876416,-0.01723271753218004,-0.017116619828531007,-0.069384551164911,-0.0597899076900056,0.027778231459146995,-0.1225000497145654,-0.0006552540287387762,-0.16864324790127752,-0.015010462303751282,-0.22687744876465726,-0.04734353006008287,0.1026146335463145,-0.004981302520016598,0.9962136728112038,0.06295345879728659,1.0,0.09373508721427268,-0.9457157022995606,-0.08193206585738025,-0.08936564985151063,-0.046990546626095656,-0.12054398757300784,-0.048389621085451424,-0.16318549281938033,-0.10712200711107896,-0.19279152345362358,-0.07576700174535815,-0.1917341347848348,-0.04395984866149959,-0.40437742754523937,-0.07440804415906746,-0.07274710009640954,-0.04562360186701007,-0.07539819203094271,-0.026837138784232405,-0.1693008959834804,-0.08825690696639477,-0.1621637869936951,-0.057074117092817296,-0.1767407249219083,-0.04729332609443095,-0.15530811965085387,-0.02019477647041261,-0.01964773451372217,-0.05358342697934951,-0.13243573197011377
fund_beta_10years,0.01062049411823596,0.015002713921164654,-0.045591203585174205,-0.04044025600233771,-0.04703805890871858,-0.01889079374674998,-0.022461693019019763,-0.015292983713888786,-0.012789631831410592,-0.004695369649897479,-0.01646991451734359,-0.004246242484061271,-0.01296916913383239,-0.007350744634668174,-0.0014547701812016563,-0.019392088353810316,-0.015702263556877538,-0.013320041327365681,-0.015012138848084588,0.0031729823238982394,-0.006472930858211136,-0.0037159428298142038,,0.04331140251693466,-0.0030430254246407006,-0.019572009228973074,-0.021976717287856686,-0.021106929207636113,-0.01807479915657244,-0.01415176059771512,-0.009763667858652946,0.010983497339303773,-0.029489892693274237,0.0014836520071529555,-0.011334826229913003,0.013487910514836008,-0.03213613659180934,-0.07089473326673906,-0.03841387494156131,0.04691620104834726,-0.02125219532967639,0.015325863055491388,-0.02913976138398308,0.13574425159871958,-0.021882463376959704,-0.07383549525370582,0.06969004728843275,0.02938187996114092,-0.06162168359182803,-0.04162105663158386,0.03816199680796698,0.05115338930715868,0.038679900122077955,0.06851241738961181,-0.02527344893790186,-0.05842370964583879,-0.0874751693543198,-0.04909826065823816,-0.30094315101954283,-0.02573078732113739,-0.06478522063806692,0.10308574351634106,-0.08245027631990291,0.09373508721427268,1.0,-0.04874536077796197,0.04507194595407396,-0.008361765614524862,0.017642029504672255,0.012702380857234874,0.15181051987195884,-0.011810593552500921,-0.0024357261365978698,0.01585836430466447,0.03461467003708577,0.013996550006662197,0.10726505010614965,-0.04778046265699963,0.009174814294399786,0.051851287945766496,0.03319625755661179,0.050547792772325253,0.12650801442648796,0.013919297613390984,-0.003568448483240661,-0.025569734074656115,-0.03601877916711809,-0.01676772976185948,0.12087271650148208,-0.012985399204013178,-0.027011204261452128,-0.004296761097495794,0.04336221089233741,-0.022237952138802905
category_beta_10years,0.014628225788748799,0.22999224125417644,0.13683356260054932,-0.22763131566406827,-0.2509599423159891,0.19944316855105,0.08735522476149418,0.15286672337872872,0.11375219536833643,0.09747877337292354,0.11967335848419079,0.0475368365950187,0.07436049918058717,0.09406368851166644,0.057693501708205495,0.013232077414858566,-0.0007384551958305128,-0.0007843870270530562,0.0440998008469524,0.07040241641823501,0.07696888296116583,0.07627006104549293,,0.01740726868273562,0.07973367593014567,0.09258505682987536,0.09674090779568024,0.021400104890348312,0.0044217696562996265,0.025699600044891302,-0.01658423508318958,0.2237145508796827,0.07683988753246736,0.04551238395121606,-0.06382663208193079,0.21143307431875638,0.057067199954809265,-0.02008932996677538,0.04453182068756168,0.1102914975478546,0.04570053687261898,0.031091038260253626,0.09988390657481193,0.05550198155464298,0.06830385525491062,-0.17433361858850163,0.0649751484987592,0.08764365143681344,-0.09547558656985823,-0.011058254711974714,0.03758530829614893,0.06502942925513358,0.023064145725110795,0.09897087379232579,-0.014280251718058625,0.047995247287879655,-0.04538252413463573,0.09901466361782826,-0.05033646067180797,-0.24625491459606894,0.1175978640626534,-0.932027217875989,0.06082452780154523,-0.9457157022995606,-0.04874536077796197,1.0,0.11972232171040777,0.05626451099707882,0.04349582463326705,0.11973265227255692,0.060773615656411914,0.11950855734369234,0.17383871030325926,0.3732936840723256,0.14303415383582463,0.38613719287428866,0.08848564963453898,0.4563127122289994,0.1173186570791324,0.1563519331311432,0.09449141137222097,0.16946092185440037,0.06648575753808975,0.1884708011310688,0.13395725857147958,0.17137046384744406,0.07006895040112991,0.17187209342473142,0.058413529543432034,0.12747349046127068,0.005553899600869498,0.00789140941180709,0.02400452441523272,0.014945222061043666
fund_mean_annual_return_3years,0.006240984012228565,0.6357431427546661,0.08972062013997896,-0.08433622232188678,-0.19361739872754183,0.34799047597874744,-0.13093873962786617,0.3733568455054791,0.3912900526231008,0.3082828787964403,0.3580357822180899,0.13858450156109167,0.1326091999471625,0.16288197663199952,0.0455889748711345,0.061683956141162295,0.16166421600379535,0.06387949041670486,0.07012027677728482,0.05237920195793358,0.14435573054859496,0.26155003751039047,,-0.07785072590910132,-0.0639825306272231,-0.07473337691925891,-0.07089920133646722,-0.014803445024172312,-0.012831527809488357,-0.003948234058771162,-0.008372115384090766,0.5922616100355312,0.12281932062801988,0.17618702276018633,-0.05852631836291543,0.5927017445632329,0.13030284407646148,0.3225168606552822,0.14697638785881068,0.9323502881602973,0.15215870098651763,0.6531320608570492,0.20682519874171262,0.47255023921274375,0.18162762202586394,-0.3457934262002014,0.7023046603475341,0.6220491274573001,0.049502056828175295,0.29433085020038235,0.5142232200900753,0.6168382574792701,0.06265538325943718,0.5737841624973049,0.4136220441202161,0.15834077130571772,0.19468117069984228,0.11766173814192742,0.0841995746911074,0.12079634734495273,0.21665472753878434,-0.05995701263950117,0.174207203830611,-0.08193206585738025,0.04507194595407396,0.11972232171040777,1.0,0.2663154323706792,0.7265582156755072,0.3410697112274086,0.48122293657174836,0.20762188044613905,0.22242475462229197,0.12801461639954567,0.14070349451477954,0.14315107917530093,0.12449642106481931,0.04682441975305767,-0.03536044122255962,0.26710210783089,-0.09617467185443695,0.26289527273251706,0.025938274166370456,0.19125601142729962,0.6875676742172969,0.03386671640140755,0.45063700660923744,0.17974699515316775,0.36280151970963825,0.022883294614918302,0.126213314346378,0.11805392735051216,0.1359047160769178,0.1297276416855993
category_mean_annual_return_3years,0.05001935665123086,0.20767374539260564,-0.09107673834317467,-0.1729501090027628,-0.44397022544899467,0.39009661723820305,-0.0885196969537481,0.4692971126317145,0.5240380741989507,0.46942278922070096,0.4964384572223111,-0.057126870841788066,0.16062033471593287,0.12420275539901715,0.13961201157798853,0.13967070404534562,0.32648749632480106,0.10052400340251136,0.07268284049702303,-0.29631720979354115,0.15485356410825984,0.3690290995644616,,-0.03243487384640177,-0.02535122147400506,-0.037060681077274546,-0.02045916930025982,-0.019301624324085505,-0.024381974485573988,-0.007647095063664955,-0.0129754679085792,0.18976299358176005,-0.05195913813088281,0.077468006457012,-0.2338059253935743,0.18517089841740794,0.2330737998104424,0.3847968741690344,0.41343771589340494,0.31351200449260647,0.9904369220632672,0.6090588964184676,0.8601600772746848,0.302479894272918,0.7699434561462293,0.25926608229414344,0.35082514388707586,-0.06360752965766692,0.6430983767196562,0.7946640206604088,0.3917214540227319,0.4208036955032081,0.19931159845933205,0.10550200582210531,0.146913156077157,0.5233807998877031,0.3210227185883306,0.4913852224457794,0.3052923569301861,0.42858250647180385,0.02431282091616634,-0.09494023085514125,-0.024114912457595894,-0.08936564985151063,-0.008361765614524862,0.05626451099707882,0.2663154323706792,1.0,0.5750439966819259,0.8669603341668893,0.2612408075229131,0.7881539981131414,0.08530428484083584,0.16209102261464808,0.04724923049984406,0.18537685789559302,0.042978177024545275,0.09603803469607175,-0.09196827118799931,-0.2995880945254667,-0.1449573328160038,-0.27243234027629654,-0.07392363210136167,-0.4046735541047765,0.26277714995626467,0.7443609623253958,0.44753416090239134,0.8056560295844759,0.2585458227652079,0.6568182198679637,0.3590721639375342,0.14997511637329614,0.2960667877653972,0.7238999307358938
